AeroDyn airfoil file.  Compatible with AeroDyn v13.0.
SERI 8RP Hydrofoil.  Clean surface data.  Calculated by XFOIL. 
Viterna Extended with AR=7, Fourth column is the minimum pressure coefficient.
  5           Number of airfoil tables in this file
0.5           Table ID parameter (Reynolds number in millions).
  16.5        Stall angle (deg)
  0           Zero lift angle of attack (deg)
  0           Cn slope for zero lift (dimensionless)
  0           Cn at stall value for positive angle of attack
  0           Cn at stall value for negative angle of attack
  0           Angle of attack for minimum CD (deg)
  0           Minimum CD value
-180	0.0000	0.0554	-1
-175	0.0404	0.0646	-1
-170	0.0809	0.0920	-1
-165	0.1213	0.1367	-1
-160	0.1617	0.1974	-1
-155	0.2021	0.2721	-1
-150	0.2426	0.3586	-1
-145	0.2830	0.4542	-1
-140	0.3234	0.5559	-1
-135	0.3979	0.6606	-1
-130	0.4415	0.7649	-1
-125	0.4570	0.8657	-1
-120	0.4469	0.9598	-1
-115	0.4137	1.0443	-1
-110	0.3601	1.1164	-1
-105	0.2888	1.1739	-1
-100	0.2029	1.2150	-1
-95	0.1055	1.2382	-1
-90	0.0000	1.2428	-1
-85	-0.1103	1.2286	-1
-80	-0.2222	1.1958	-1
-75	-0.3326	1.1453	-1
-70	-0.4388	1.0785	-1
-65	-0.5383	0.9975	-1
-60	-0.6294	0.9045	-1
-55	-0.7109	0.8022	-1
-50	-0.7825	0.6937	-1
-45	-0.8449	0.5823	-1
-40	-0.9005	0.4711	-1
-35	-0.9537	0.3635	-1
-30	-1.0123	0.2628	-1
-28	-1.0400	0.2251	-1
-26	-1.0721	0.1891	-1
-24	-1.1103	0.1550	-1
-22	-1.1570	0.1231	-1
-20	-1.2155	0.0934	-1
-18	-1.2904	0.0660	-1
-16	-1.3646	0.0388	-3.693
-15.5	-1.3749	0.0355	-3.65
-15	-1.4501	0.0298	-3.731
-14.5	-1.4077	0.0294	-3.615
-14	-1.4102	0.0279	-3.591
-13.5	-1.4197	0.0261	-3.582
-13	-1.4069	0.0246	-3.545
-12.5	-1.3495	0.0232	-3.457
-12	-1.2808	0.0223	-3.345
-11.5	-1.2093	0.0216	-3.234
-11	-1.1428	0.0207	-3.131
-10.5	-1.0688	0.0198	-3.022
-10	-1.0030	0.0189	-2.923
-9.5	-0.9332	0.0182	-2.816
-9	-0.8570	0.0175	-2.703
-8.5	-0.7897	0.0167	-2.603
-8	-0.7105	0.0159	-2.494
-7.5	-0.6432	0.0152	-2.396
-7	-0.5771	0.0145	-2.301
-6.5	-0.5128	0.0138	-2.212
-6	-0.4496	0.0131	-2.122
-5.5	-0.3830	0.0126	-2.03
-5	-0.3204	0.0122	-1.944
-4.5	-0.2612	0.0119	-1.861
-4	-0.2038	0.0117	-1.782
-3.5	-0.1477	0.0114	-1.705
-3	-0.0913	0.0113	-1.628
-2.5	-0.0351	0.0112	-1.552
-2	0.0212	0.0111	-1.476
-1.5	0.0777	0.0109	-1.402
-1	0.1344	0.0109	-1.33
-0.5	0.1898	0.0108	-1.258
0	0.2454	0.0108	-1.187
0.5	0.3017	0.0108	-1.118
1	0.3583	0.0107	-1.05
1.5	0.4146	0.0108	-0.989
2	0.4711	0.0108	-1.063
2.5	0.5269	0.0109	-1.138
3	0.5827	0.0110	-1.224
3.5	0.6374	0.0111	-1.318
4	0.6910	0.0113	-1.422
4.5	0.7435	0.0115	-1.528
5	0.7938	0.0118	-1.645
5.5	0.8405	0.0123	-1.764
6	0.8840	0.0129	-1.884
6.5	0.9255	0.0136	-2.015
7	0.9657	0.0143	-2.165
7.5	1.0053	0.0149	-2.349
8	1.0455	0.0156	-2.548
8.5	1.0851	0.0164	-2.754
9	1.1228	0.0172	-2.969
9.5	1.1604	0.0181	-3.181
10	1.1961	0.0190	-3.41
10.5	1.2294	0.0201	-3.633
11	1.2601	0.0214	-3.851
11.5	1.2872	0.0230	-4.065
12	1.3130	0.0247	-4.279
12.5	1.3346	0.0269	-4.484
13	1.3563	0.0292	-4.692
13.5	1.3748	0.0320	-4.899
14	1.3911	0.0351	-5.094
14.5	1.4046	0.0387	-5.277
15	1.4159	0.0427	-5.461
15.5	1.4245	0.0471	-5.628
16	1.4240	0.0515	-5.761
16.5	1.4272	0.0574	-5.911
17	1.4266	0.0640	-6.037
17.5	1.4194	0.0718	-6.129
18	1.4156	0.0794	-6.23
18.5	1.4050	0.0883	-6.298
19	1.3946	0.0975	-6.357
19.5	1.3807	0.1074	-6.389
20	1.3729	0.1165	-6.443
21	1.2338	0.1179	-1
22	1.2036	0.1329	-1
24	1.1520	0.1647	-1
26	1.1095	0.1986	-1
28	1.0737	0.2344	-1
30	1.0427	0.2720	-1
35	0.9774	0.3722	-1
40	0.9190	0.4792	-1
45	0.8593	0.5898	-1
50	0.7934	0.7006	-1
55	0.7190	0.8083	-1
60	0.6353	0.9098	-1
65	0.5423	1.0020	-1
70	0.4413	1.0822	-1
75	0.3340	1.1480	-1
80	0.2228	1.1976	-1
85	0.1105	1.2295	-1
90	0.0000	1.2428	-1
95	-0.1053	1.2373	-1
100	-0.2022	1.2131	-1
105	-0.2874	1.1712	-1
110	-0.3576	1.1128	-1
115	-0.4098	1.0398	-1
120	-0.4411	0.9545	-1
125	-0.4489	0.8596	-1
130	-0.4306	0.7581	-1
135	-0.3836	0.6531	-1
140	-0.3049	0.5478	-1
145	-0.2668	0.4455	-1
150	-0.2287	0.3495	-1
155	-0.1906	0.2625	-1
160	-0.1525	0.1874	-1
165	-0.1143	0.1265	-1
170	-0.0762	0.0815	-1
175	-0.0381	0.0540	-1
180	0.0000	0.0447	-1
EOT 1
1.0           Table ID parameter (Reynolds number in millions).
  17.5        Stall angle (deg)
  0           Zero lift angle of attack (deg)
  0           Cn slope for zero lift (dimensionless)
  0           Cn at stall value for positive angle of attack
