AeroDyn airfoil file.  Compatible with AeroDyn v13.0.
SERI 821 Hydrofoil.  Clean surface data.  Calculated by XFOIL. 
Viterna Extended with AR=7, Fourth column is the minimum pressure coefficient.
  5           Number of airfoil tables in this file
0.5           Table ID parameter (Reynolds number in millions).
  16.5        Stall angle (deg)
  0           Zero lift angle of attack (deg)
  0           Cn slope for zero lift (dimensionless)
  0           Cn at stall value for positive angle of attack
  0           Cn at stall value for negative angle of attack
  0           Angle of attack for minimum CD (deg)
  0           Minimum CD value
-180	0.0000	0.0181	-1
-175	0.0365	0.0274	-1
-170	0.0731	0.0550	-1
-165	0.1096	0.1000	-1
-160	0.1461	0.1612	-1
-155	0.1827	0.2365	-1
-150	0.2192	0.3238	-1
-145	0.3338	0.4203	-1
-140	0.4155	0.5231	-1
-135	0.4680	0.6290	-1
-130	0.4938	0.7348	-1
-125	0.4948	0.8373	-1
-120	0.4731	0.9333	-1
-115	0.4307	1.0199	-1
-110	0.3700	1.0944	-1
-105	0.2936	1.1545	-1
-100	0.2043	1.1984	-1
-95	0.1054	1.2246	-1
-90	0.0000	1.2324	-1
-85	-0.1086	1.2215	-1
-80	-0.2172	1.1921	-1
-75	-0.3226	1.1452	-1
-70	-0.4222	1.0820	-1
-65	-0.5133	1.0046	-1
-60	-0.5942	0.9153	-1
-55	-0.6632	0.8166	-1
-50	-0.7199	0.7116	-1
-45	-0.7644	0.6034	-1
-40	-0.7982	0.4953	-1
-35	-0.8243	0.3906	-1
-30	-0.8481	0.2924	-1
-28	-0.8590	0.2557	-1
-26	-0.8719	0.2206	-1
-24	-0.8881	0.1874	-1
-22	-0.9091	0.1562	-1
-20	-0.9373	0.1272	-1
-18	-0.9758	0.1005	-1
-16	-1.0293	0.0762	-1
-15	-1.0638	0.0651	-1
-14.5	-1.0835	0.0597	-1
-14	-1.1051	0.0546	-1
-13.5	-1.1288	0.0496	-1
-13	-1.1548	0.0447	-1
-12.5	-1.1108	0.0457	-3.956
-12	-1.2153	0.0356	-4.18
-11.5	-1.1458	0.0350	-4.035
-11	-1.0889	0.0333	-3.923
-10.5	-1.0436	0.0305	-3.843
-10	-1.0047	0.0268	-3.778
-9.5	-0.9418	0.0246	-3.668
-9	-0.8719	0.0236	-3.536
-8.5	-0.8091	0.0224	-3.415
-8	-0.7333	0.0210	-3.287
-7.5	-0.6716	0.0196	-3.174
-7	-0.6086	0.0186	-3.057
-6.5	-0.5314	0.0177	-2.926
-6	-0.4685	0.0167	-2.814
-5.5	-0.4061	0.0157	-2.706
-5	-0.3269	0.0149	-2.577
-4.5	-0.2430	0.0142	-2.446
-4	-0.1711	0.0138	-2.333
-3.5	-0.1109	0.0134	-2.232
-2.5	0.0008	0.0130	-2.044
-2	0.0558	0.0128	-1.953
-1.5	0.1109	0.0126	-1.863
-1	0.1669	0.0125	-1.772
-0.5	0.2230	0.0124	-1.686
0	0.2793	0.0123	-1.599
0.5	0.3364	0.0123	-1.513
1	0.3930	0.0122	-1.43
1.5	0.4500	0.0123	-1.348
2	0.5069	0.0123	-1.267
2.5	0.5634	0.0123	-1.187
3	0.6190	0.0124	-1.185
3.5	0.6741	0.0125	-1.287
4	0.7292	0.0126	-1.403
4.5	0.7837	0.0127	-1.529
5	0.8369	0.0130	-1.671
5.5	0.8890	0.0132	-1.827
6	0.9391	0.0134	-2.01
6.5	0.9859	0.0137	-2.215
7	1.0314	0.0141	-2.444
7.5	1.0754	0.0147	-2.677
8	1.1138	0.0155	-2.909
8.5	1.1450	0.0168	-3.126
9	1.1746	0.0182	-3.345
9.5	1.2039	0.0196	-3.564
10	1.2323	0.0211	-3.792
10.5	1.2587	0.0227	-4.013
11	1.2839	0.0246	-4.246
11.5	1.3071	0.0266	-4.471
12	1.3281	0.0290	-4.691
12.5	1.3475	0.0317	-4.916
13	1.3637	0.0349	-5.12
13.5	1.3790	0.0385	-5.331
14	1.3904	0.0426	-5.521
14.5	1.3999	0.0473	-5.708
15	1.4078	0.0525	-5.89
15.5	1.4130	0.0583	-6.053
16	1.4156	0.0646	-6.204
16.5	1.4159	0.0716	-6.353
17	1.4148	0.0790	-6.482
17.5	1.4148	0.0866	-6.61
18	1.4120	0.0947	-6.726
18.5	1.4074	0.1033	-6.822
19	1.4079	0.1112	-6.938
19.5	1.4055	0.1196	-7.031
20	1.3999	0.1264	-7.119
21	1.2240	0.1312	-1
22	1.1939	0.1460	-1
24	1.1427	0.1774	-1
26	1.1006	0.2108	-1
28	1.0651	0.2460	-1
30	1.0343	0.2830	-1
35	0.9695	0.3817	-1
40	0.9115	0.4870	-1
45	0.8522	0.5957	-1
50	0.7868	0.7046	-1
55	0.7131	0.8103	-1
60	0.6300	0.9098	-1
65	0.5378	1.0000	-1
70	0.4376	1.0783	-1
75	0.3312	1.1423	-1
80	0.2210	1.1902	-1
85	0.1095	1.2205	-1
90	0.0000	1.2324	-1
95	-0.1045	1.2256	-1
100	-0.2005	1.2003	-1
105	-0.2850	1.1574	-1
110	-0.3545	1.0982	-1
115	-0.4063	1.0245	-1
120	-0.4373	0.9388	-1
125	-0.4450	0.8436	-1
130	-0.4268	0.7418	-1
135	-0.3802	0.6367	-1
140	-0.3022	0.5314	-1
145	-0.2644	0.4292	-1
150	-0.2266	0.3332	-1
155	-0.1888	0.2464	-1
160	-0.1511	0.1714	-1
165	-0.1133	0.1106	-1
170	-0.0755	0.0657	-1
175	-0.0378	0.0383	-1
180	0.0000	0.0290	-1
EOT 1
1.0           Table ID parameter (Reynolds number in millions).
  18          Stall angle (deg)
  0           Zero lift angle of attack (deg)
  0           Cn slope for zero lift (dimensionless)
  0           Cn at stall value for positive angle of attack
  0           Cn at stall value for negative angle of attack
  0           Angle of attack for minimum CD (deg)
  0           Minimum CD value
-180	0.0000	0.0345	-1
-175	0.0212	0.0438	-1
-170	0.0424	0.0712	-1
-165	0.0636	0.1159	-1
-160	0.0848	0.1766	-1
-155	0.1060	0.2514	-1
-150	0.1272	0.3380	-1
-145	0.2621	0.4337	-1
-140	0.3595	0.5357	-1
-135	0.4246	0.6406	-1
-130	0.4607	0.7454	-1
-125	0.4702	0.8468	-1
-120	0.4554	0.9416	-1
-115	0.4186	1.0269	-1
-110	0.3624	1.1000	-1
-105	0.2893	1.1588	-1
-100	0.2025	1.2012	-1
-95	0.1049	1.2260	-1
-90	0.0000	1.2324	-1
-85	-0.1091	1.2200	-1
-80	-0.2190	1.1892	-1
-75	-0.3269	1.1409	-1
-70	-0.4298	1.0764	-1
-65	-0.5254	0.9977	-1
-60	-0.6119	0.9070	-1
-55	-0.6879	0.8071	-1
-50	-0.7530	0.7010	-1
-45	-0.8078	0.5918	-1
-40	-0.8542	0.4827	-1
-35	-0.8960	0.3772	-1
-30	-0.9400	0.2782	-1
-28	-0.9608	0.2411	-1
-26	-0.9849	0.2058	-1
-24	-1.0138	0.1723	-1
-22	-1.0498	0.1409	-1
-20	-1.0956	0.1117	-1
-18	-1.1220	0.0933	-3.991
-17.5	-1.2340	0.0749	-4.33
-17	-1.2154	0.0725	-4.284
-16.5	-1.2138	0.0681	-4.28
-16	-1.2370	0.0612	-4.341
-15.5	-1.2588	0.0547	-4.397
-15	-1.2410	0.0527	-4.35
-14.5	-1.2348	0.0495	-4.324
-14	-1.2369	0.0457	-4.323
-13.5	-1.2198	0.0415	-4.289
-13	-1.1864	0.0371	-4.24
-12.5	-1.1409	0.0351	-4.143
-12	-1.0981	0.0323	-4.063
-11.5	-1.0448	0.0296	-3.961
-11	-1.0099	0.0268	-3.892
-10.5	-0.9643	0.0242	-3.808
-10	-0.9153	0.0222	-3.71
-9.5	-0.8692	0.0199	-3.623
-9	-0.7981	0.0181	-3.497
-8.5	-0.7377	0.0164	-3.382
-8	-0.6607	0.0150	-3.251
-7	-0.5400	0.0130	-3.025
-6.5	-0.4785	0.0123	-2.913
-6	-0.4054	0.0118	-2.785
-5.5	-0.3342	0.0111	-2.666
-5	-0.2763	0.0109	-2.562
-4.5	-0.2221	0.0108	-2.462
-4	-0.1677	0.0106	-2.364
-3.5	-0.1127	0.0104	-2.267
-3	-0.0564	0.0102	-2.17
-2.5	0.0003	0.0101	-2.074
-2	0.0573	0.0100	-1.979
-1.5	0.1155	0.0099	-1.884
-1	0.1733	0.0099	-1.791
-0.5	0.2318	0.0098	-1.701
0	0.2906	0.0097	-1.61
1	0.4075	0.0097	-1.436
1.5	0.4658	0.0098	-1.351
2	0.5243	0.0098	-1.267
2.5	0.5812	0.0100	-1.187
3	0.6394	0.0100	-1.205
3.5	0.6966	0.0101	-1.311
4	0.7532	0.0103	-1.431
4.5	0.8093	0.0105	-1.562
5	0.8648	0.0107	-1.712
5.5	0.9183	0.0109	-1.874
6	0.9694	0.0112	-2.068
6.5	1.0178	0.0117	-2.288
7	1.0610	0.0123	-2.514
7.5	1.0990	0.0133	-2.742
8	1.1372	0.0143	-2.976
9	1.2127	0.0162	-3.457
9.5	1.2486	0.0172	-3.702
10	1.2828	0.0184	-3.956
10.5	1.3164	0.0195	-4.214
11	1.3479	0.0208	-4.476
11.5	1.3777	0.0223	-4.73
12	1.4053	0.0239	-4.981
12.5	1.4297	0.0259	-5.235
13	1.4534	0.0281	-5.477
13.5	1.4737	0.0307	-5.72
14	1.4916	0.0338	-5.947
14.5	1.5079	0.0372	-6.177
15	1.5216	0.0411	-6.399
15.5	1.5325	0.0455	-6.604
16	1.5407	0.0505	-6.798
16.5	1.5478	0.0559	-7
17	1.5516	0.0620	-7.172
18	1.5532	0.0758	-7.49
18.5	1.5482	0.0839	-7.61
19	1.5474	0.0916	-7.753
19.5	1.5400	0.1005	-7.85
20	1.5378	0.1087	-7.976
21	1.4019	0.1171	-1
22	1.3618	0.1321	-1
24	1.2928	0.1636	-1
26	1.2354	0.1972	-1
28	1.1865	0.2327	-1
30	1.1440	0.2699	-1
35	1.0551	0.3693	-1
