AeroDyn airfoil file.  Compatible with AeroDyn v13.0.
NACA 4413 Airfoil, Re=2.0 Million, Smooth roughness, Fourth column is the minimum pressure coefficient.
"...Low Reynolds Number Airfoil Data...", S.J. Miley, 1982, Viterna used with aspect ratio=6.75, no 3D correction used
  1            Number of airfoil tables in this file
  2.0         Table ID parameter (Reynolds number in millions).  For efficiency, make very large if only one table.
  14          Stall angle (deg)
  0           Zero lift angle of attack (deg)
  0           Cn slope for zero lift (dimensionless)
  0           Cn at stall value for positive angle of attack
  0           Cn at stall value for negative angle of attack
  0           Angle of attack for minimum CD (deg)
  0           Minimum CD value
-180	0	0.01	-1.0000
-170	0.5626	0.01	-1.0000
-160	0.8675	0.0921	-1.0000
-150	0.7164	0.2601	-1.0000
-140	0.6334	0.4666	-1.0000
-130	0.548	0.6874	-1.0000
-120	0.4394	0.8963	-1.0000
-110	0.3056	1.069	-1.0000
-100	0.1545	1.1852	-1.0000
-90	0	1.232	-1.0000
-80	-0.1545	1.1852	-1.0000
-70	-0.3056	1.069	-1.0000
-60	-0.4394	0.8963	-1.0000
-50	-0.548	0.6874	-1.0000
-40	-0.6334	0.4666	-1.0000
-30	-0.7164	0.2601	-1.0000
-20	-0.8675	0.0921	-1.0000
-10	-0.4437	0.0248	-1.0000
-6	-0.2153	0.009	-1.0000
-5.5	-0.167	0.0089	-1.0000
-5	-0.1188	0.0087	-2.1875
-4.5	-0.0638	0.0085	-1.9125
-4	-0.0088	0.0084	-1.6375
-3.5	0.0445	0.0082	-1.4125
-3	0.0978	0.0081	-1.1875
-2.5	0.1495	0.0079	-1.0000
-2	0.2013	0.0078	-0.8125
-1.5	0.2563	0.0077	-0.7813
-1	0.3113	0.0076	-0.7500
-0.5	0.3613	0.0075	-0.7813
0	0.4113	0.0074	-0.8125
0.5	0.4663	0.0073	-0.8750
1	0.5213	0.0073	-0.9375
1.5	0.5713	0.0073	-0.9938
2	0.6213	0.0073	-1.0500
2.5	0.673	0.0073	-1.1188
3	0.7247	0.0073	-1.1875
3.5	0.773	0.0074	-1.2813
4	0.8213	0.0075	-1.3750
4.5	0.8663	0.0078	-1.5625
5	0.9113	0.008	-1.7500
5.5	0.9563	0.0085	-1.9750
6	1.0013	0.009	-2.2000
6.5	1.0428	0.0096	-2.4750
7	1.0844	0.0103	-2.7500
7.5	1.1209	0.0112	-3.0875
8	1.1575	0.0122	-3.4250
8.5	1.1891	0.0133	-3.8375
9	1.2206	0.0143	-4.2500
9.5	1.2522	0.0151	-4.6250
10	1.2838	0.0158	-5.0000
10.5	1.3103	0.0166	-1.0000
11	1.3369	0.0173	-1.0000
11.5	1.3602	0.0181	-1.0000
12	1.3834	0.0188	-1.0000
12.5	1.4034	0.0196	-1.0000
13	1.4234	0.0203	-1.0000
13.5	1.4317	0.0239	-1.0000
14	1.44	0.0275	-1.0000
14.5	1.4297	0.031	-1.0000
15	1.4194	0.0346	-1.0000
15.5	1.4044	0.0382	-1.0000
16	1.3894	0.0429	-1.0000
16.5	1.3778	0.0477	-1.0000
17	1.3663	0.0524	-1.0000
20	1.2393	0.0921	-1.0000
30	1.0235	0.2601	-1.0000
40	0.9049	0.4666	-1.0000
50	0.7828	0.6874	-1.0000
60	0.6278	0.8963	-1.0000
70	0.4366	1.069	-1.0000
80	0.2207	1.1852	-1.0000
90	0	1.232	-1.0000
100	-0.1545	1.1852	-1.0000
110	-0.3056	1.069	-1.0000
120	-0.4394	0.8963	-1.0000
130	-0.548	0.6874	-1.0000
140	-0.6334	0.4666	-1.0000
150	-0.7164	0.2601	-1.0000
160	-0.8675	0.0921	-1.0000
170	-0.5626	0.01	-1.0000
180	0	0.01	-1.0000
EOT
