AeroDyn airfoil file.  Compatible with AeroDyn v13.0.
NACA 4411 Airfoil, Re=2.0 Million, Smooth roughness, Fourth column is the minimum pressure coefficient.
"...Low Reynolds Number Airfoil Data...", S.J. Miley, 1982, Viterna used with aspect ratio=6.75, no 3D correction used
  1            Number of airfoil tables in this file
  2.0         Table ID parameter (Reynolds number in millions).  For efficiency, make very large if only one table.
  15          Stall angle (deg)
  0           Zero lift angle of attack (deg)
  0           Cn slope for zero lift (dimensionless)
  0           Cn at stall value for positive angle of attack
  0           Cn at stall value for negative angle of attack
  0           Angle of attack for minimum CD (deg)
  0           Minimum CD value
-180	0	0.01	-1.0000
-170	0.5811	0.01	-1.0000
-160	0.8935	0.0904	-1.0000
-150	0.7315	0.2585	-1.0000
-140	0.6426	0.4653	-1.0000
-130	0.5534	0.6862	-1.0000
-120	0.4423	0.8954	-1.0000
-110	0.3069	1.0683	-1.0000
-100	0.1548	1.1849	-1.0000
-90	0	1.232	-1.0000
-80	-0.1548	1.1849	-1.0000
-70	-0.3069	1.0683	-1.0000
-60	-0.4423	0.8954	-1.0000
-50	-0.5534	0.6862	-1.0000
-40	-0.6426	0.4653	-1.0000
-30	-0.7315	0.2585	-1.0000
-20	-0.8935	0.0904	-1.0000
-10	-0.4695	0.0244	-1.0000
-6	-0.2475	0.0095	-1.0000
-5.5	-0.1975	0.0093	-1.0000
-5	-0.1475	0.0092	-2.6250
-4.5	-0.0941	0.009	-2.2875
-4	-0.0406	0.0089	-1.9500
-3.5	0.0128	0.0087	-1.6500
-3	0.0663	0.0086	-1.3500
-2.5	0.1163	0.0084	-1.1125
-2	0.1663	0.0083	-0.8750
-1.5	0.2213	0.0081	-0.7810
-1	0.2763	0.008	-0.6870
-0.5	0.3263	0.0079	-0.7185
0	0.3763	0.0078	-0.7500
0.5	0.4297	0.0078	-0.7813
1	0.4831	0.0078	-0.8125
1.5	0.5331	0.0078	-0.8563
2	0.5831	0.0079	-0.9000
2.5	0.6331	0.008	-0.9813
3	0.6831	0.0082	-1.0625
3.5	0.7316	0.0083	-1.2313
4	0.78	0.0085	-1.4000
4.5	0.825	0.0088	-1.6375
5	0.87	0.0092	-1.8750
5.5	0.915	0.0097	-2.1875
6	0.96	0.0103	-2.5000
6.5	1.0034	0.011	-2.8750
7	1.0469	0.0118	-3.2500
7.5	1.0869	0.0129	-3.6875
8	1.1269	0.0139	-4.1250
8.5	1.1634	0.0151	-4.6250
9	1.2	0.0162	-5.1250
9.5	1.2366	0.017	-5.6875
10	1.2731	0.0178	-6.2500
10.5	1.3078	0.0186	-1.0000
11	1.3425	0.0195	-1.0000
11.5	1.3722	0.0203	-1.0000
12	1.4019	0.0211	-1.0000
12.5	1.4297	0.0219	-1.0000
13	1.4575	0.0227	-1.0000
13.5	1.4722	0.0262	-1.0000
14	1.4869	0.0297	-1.0000
14.5	1.4869	0.0332	-1.0000
15	1.4869	0.0367	-1.0000
15.5	1.4703	0.0402	-1.0000
16	1.4538	0.0437	-1.0000
16.5	1.4325	0.0472	-1.0000
17	1.4113	0.0507	-1.0000
20	1.2765	0.0904	-1.0000
30	1.045	0.2585	-1.0000
40	0.918	0.4653	-1.0000
50	0.7906	0.6862	-1.0000
60	0.6319	0.8954	-1.0000
70	0.4384	1.0683	-1.0000
80	0.2211	1.1849	-1.0000
90	0	1.232	-1.0000
100	-0.1548	1.1849	-1.0000
110	-0.3069	1.0683	-1.0000
120	-0.4423	0.8954	-1.0000
130	-0.5534	0.6862	-1.0000
140	-0.6426	0.4653	-1.0000
150	-0.7315	0.2585	-1.0000
160	-0.8935	0.0904	-1.0000
170	-0.5811	0.01	-1.0000
180	0	0.01	-1.0000
EOT
