AeroDyn airfoil file.  Compatible with AeroDyn v13.0.
RISO-A1-21, Re=1.6 Million, Smooth roughness 
Viterna Extended w/ AR=6.75, Fourth column is the minimum pressure coefficient.
  1           Number of airfoil tables in this file
  1.6         Table ID parameter (Reynolds number in millions).  For efficiency, make very large if only one table.
  10.2        Stall angle (deg)
  0           Zero lift angle of attack (deg)
  0           Cn slope for zero lift (dimensionless)
  0           Cn at stall value for positive angle of attack
  0           Cn at stall value for negative angle of attack
  0           Angle of attack for minimum CD (deg)
  0           Minimum CD value
-180	0	0.0691	-1
-170	0.1418	0.11	-1
-160	0.2835	0.2278	-1
-150	0.4253	0.4078	-1
-140	0.5021	0.6281	-1
-130	0.493	0.8613	-1
-120	0.429	1.0785	-1
-110	0.3162	1.2528	-1
-100	0.1674	1.362	-1
-90	0	1.392	-1
-80	-0.1674	1.362	-1
-70	-0.3162	1.2528	-1
-60	-0.429	1.0785	-1
-50	-0.493	0.8613	-1
-40	-0.5021	0.6281	-1
-30	-0.4529	0.4231	-1
-20	-0.3806	0.2497	-1
-10	-0.3082	0.0764	-1
-6.9	-0.408	0.0221	-1
-6.5	-0.39	0.0161	-1
-5.2	-0.238	0.0136	-1
-5.1	-0.213	0.0129	-1
-4.4	-0.135	0.0115	-1
-3.2	0.031	0.0109	-1
-2.6	0.101	0.0093	-1
-1.3	0.25	0.0087	-1
-0.9	0.293	0.0089	-1
-0.8	0.299	0.0086	-1
-0.7	0.328	0.0089	-1
-0.2	0.356	0.0097	-1
0.1	0.398	0.0102	-1.1174
0.3	0.428	0.0104	-1.1523
0.5	0.451	0.0101	-1.1871
0.7	0.451	0.0108	-1.2220
0.8	0.479	0.0094	-1.2394
0.9	0.513	0.0083	-1.2569
1.2	0.519	0.0102	-1.3091
1.5	0.544	0.01	-1.3614
1.8	0.59	0.0092	-1.4137
2	0.643	0.0101	-1.4486
2.4	0.675	0.0116	-1.5183
2.7	0.72	0.0124	-1.5706
3.1	0.785	0.0117	-1.6403
3.4	0.802	0.012	-1.6926
3.7	0.841	0.0129	-1.7449
4.1	0.857	0.015	-1.8146
4.4	0.894	0.0114	-1.8669
4.6	0.932	0.0111	-1.9017
4.9	0.964	0.0117	-1.9540
5.1	1.003	0.0115	-1.9889
5.5	1.025	0.0126	-2.0586
5.9	1.081	0.0125	-2.1283
6.3	1.111	0.0139	-2.0651
6.7	1.158	0.014	-2.1085
7.2	1.195	0.0153	-2.1627
7.7	1.26	0.0158	-2.2170
8.3	1.308	0.0181	-2.2849
8.9	1.358	0.0196	-2.5162
9.6	1.385	0.0227	-2.7860
10.2	1.425	0.026	-3.0173
11.2	1.317	0.0594	-2.9556
12.3	1.225	0.0857	-2.8777
13.8	1.086	0.1003	-2.8350
15.1	1.063	0.1267	-2.7983
16.6	1.04	0.1423	-3.0869
17.9	0.994	0.1481	-1
18.8	1.03	0.1674	-1
20.1	1.004	0.1762	-1
21.3	0.997	0.1903	-1
22.6	0.999	0.2078	-1
23.9	0.999	0.231	-1
25	0.994	0.2508	-1
26.2	0.981	0.276	-1
27.6	0.952	0.3064	-1
29.2	0.901	0.3401	-1
31.2	0.85	0.4504	-1
33.4	0.716	0.483	-1
33.9	0.712	0.5042	-1
34	0.7	0.5015	-1
35	0.688	0.4919	-1
40	0.7173	0.6281	-1
50	0.7042	0.8613	-1
60	0.6128	1.0785	-1
70	0.4517	1.2528	-1
80	0.2391	1.362	-1
90	0	1.392	-1
100	-0.1674	1.362	-1
110	-0.3162	1.2528	-1
120	-0.429	1.0785	-1
130	-0.493	0.8613	-1
140	-0.5021	0.6281	-1
150	-0.4253	0.4078	-1
160	-0.2835	0.2278	-1
170	-0.1418	0.11	-1
180	0	0.0691	-1
EOT
